,host,media,freq,fsize,rsize,threads,iter,subiter,test,throughput,runtime
5433,m03,SSD,1600000,1024,4,32,65,4,re-readers,8607638.75,12
8514,m03,SSD,1600000,1024,4,32,66,1,initial-writers,2677409.18,12
8515,m03,SSD,1600000,1024,4,32,66,2,rewriters,4359750.59,12
8516,m03,SSD,1600000,1024,4,32,66,3,readers,9228393.06,12
8517,m03,SSD,1600000,1024,4,32,66,4,re-readers,7011253.91,12
832,m03,SSD,1600000,1024,4,32,67,1,initial-writers,2268513.36,12
833,m03,SSD,1600000,1024,4,32,67,2,rewriters,5641610.48,12
834,m03,SSD,1600000,1024,4,32,67,3,readers,9060228.95,12
835,m03,SSD,1600000,1024,4,32,67,4,re-readers,8753351.42,12
7984,m03,SSD,1600000,1024,4,32,68,1,initial-writers,2992990.41,12
7985,m03,SSD,1600000,1024,4,32,68,2,rewriters,3521308.84,12
7986,m03,SSD,1600000,1024,4,32,68,3,readers,9875166.34,12
7987,m03,SSD,1600000,1024,4,32,68,4,re-readers,11342694.00,12
8630,m03,SSD,1600000,1024,4,32,69,1,initial-writers,2875356.20,12
8631,m03,SSD,1600000,1024,4,32,69,2,rewriters,4661585.59,12
8632,m03,SSD,1600000,1024,4,32,69,3,readers,11492830.76,12
8633,m03,SSD,1600000,1024,4,32,69,4,re-readers,6340081.12,12
3422,m03,SSD,1600000,1024,4,32,70,1,initial-writers,3064741.69,12
3423,m03,SSD,1600000,1024,4,32,70,2,rewriters,5042399.55,12
3424,m03,SSD,1600000,1024,4,32,70,3,readers,8294300.34,12
3425,m03,SSD,1600000,1024,4,32,70,4,re-readers,7249572.34,12
14,m03,SSD,1600000,1024,4,32,71,1,initial-writers,1376759.00,12
15,m03,SSD,1600000,1024,4,32,71,2,rewriters,6121301.02,12
16,m03,SSD,1600000,1024,4,32,71,3,readers,7308680.88,12
17,m03,SSD,1600000,1024,4,32,71,4,re-readers,8966469.16,12
6156,m03,SSD,1600000,1024,4,32,72,1,initial-writers,2495942.54,12
6157,m03,SSD,1600000,1024,4,32,72,2,rewriters,4396256.16,12
6158,m03,SSD,1600000,1024,4,32,72,3,readers,6948549.66,12
6159,m03,SSD,1600000,1024,4,32,72,4,re-readers,10759855.31,12
4904,m03,SSD,1600000,1024,4,32,73,1,initial-writers,2572165.28,12
4905,m03,SSD,1600000,1024,4,32,73,2,rewriters,3323868.31,12
4906,m03,SSD,1600000,1024,4,32,73,3,readers,9107385.54,12
4907,m03,SSD,1600000,1024,4,32,73,4,re-readers,10254711.66,12
3828,m03,SSD,1600000,1024,4,32,74,1,initial-writers,2650515.50,12
3829,m03,SSD,1600000,1024,4,32,74,2,rewriters,5124777.74,12
3830,m03,SSD,1600000,1024,4,32,74,3,readers,7923842.09,12
3831,m03,SSD,1600000,1024,4,32,74,4,re-readers,8852520.56,12
5756,m03,SSD,1600000,1024,4,32,75,1,initial-writers,2115548.73,12
5757,m03,SSD,1600000,1024,4,32,75,2,rewriters,5169366.12,12
5758,m03,SSD,1600000,1024,4,32,75,3,readers,7226984.56,12
5759,m03,SSD,1600000,1024,4,32,75,4,re-readers,9486482.84,12
5406,m03,SSD,1600000,1024,4,32,76,1,initial-writers,2132944.56,12
5407,m03,SSD,1600000,1024,4,32,76,2,rewriters,4617924.75,12
5408,m03,SSD,1600000,1024,4,32,76,3,readers,9420958.73,12
5409,m03,SSD,1600000,1024,4,32,76,4,re-readers,6172511.50,12
150,m03,SSD,1600000,1024,4,32,77,1,initial-writers,2041847.22,12
151,m03,SSD,1600000,1024,4,32,77,2,rewriters,6022453.62,12
152,m03,SSD,1600000,1024,4,32,77,3,readers,7713133.12,12
153,m03,SSD,1600000,1024,4,32,77,4,re-readers,8453913.43,12
570,m03,SSD,1600000,1024,4,32,78,1,initial-writers,1696391.34,12
571,m03,SSD,1600000,1024,4,32,78,2,rewriters,5519513.42,12
572,m03,SSD,1600000,1024,4,32,78,3,readers,8565711.59,12
573,m03,SSD,1600000,1024,4,32,78,4,re-readers,7674517.06,12
6936,m03,SSD,1600000,1024,4,32,79,1,initial-writers,2961867.91,12
6937,m03,SSD,1600000,1024,4,32,79,2,rewriters,4763045.41,12
6938,m03,SSD,1600000,1024,4,32,79,3,readers,9804037.09,12
6939,m03,SSD,1600000,1024,4,32,79,4,re-readers,9409806.26,12
172,m03,SSD,1600000,1024,4,32,80,1,initial-writers,2923765.89,12
173,m03,SSD,1600000,1024,4,32,80,2,rewriters,5828720.72,12
174,m03,SSD,1600000,1024,4,32,80,3,readers,6995455.75,12
175,m03,SSD,1600000,1024,4,32,80,4,re-readers,8483519.88,12
2178,m03,SSD,1600000,1024,4,32,81,1,initial-writers,2512344.01,12
2179,m03,SSD,1600000,1024,4,32,81,2,rewriters,5726209.69,12
2180,m03,SSD,1600000,1024,4,32,81,3,readers,9575949.81,12
2181,m03,SSD,1600000,1024,4,32,81,4,re-readers,10133491.91,12
8146,m03,SSD,1600000,1024,4,32,82,1,initial-writers,2823546.35,12
8147,m03,SSD,1600000,1024,4,32,82,2,rewriters,5641173.50,12
8148,m03,SSD,1600000,1024,4,32,82,3,readers,7916528.63,12
8149,m03,SSD,1600000,1024,4,32,82,4,re-readers,10926491.44,12
3164,m03,SSD,1600000,1024,4,32,83,1,initial-writers,1175183.41,12
3165,m03,SSD,1600000,1024,4,32,83,2,rewriters,4720874.97,12
3166,m03,SSD,1600000,1024,4,32,83,3,readers,6258248.50,12
3167,m03,SSD,1600000,1024,4,32,83,4,re-readers,5078182.12,12
8012,m03,SSD,1600000,1024,4,32,84,1,initial-writers,2387661.08,12
8013,m03,SSD,1600000,1024,4,32,84,2,rewriters,4168975.38,12
8014,m03,SSD,1600000,1024,4,32,84,3,readers,9826610.72,12
8015,m03,SSD,1600000,1024,4,32,84,4,re-readers,9526690.61,12
8220,m03,SSD,1600000,1024,4,32,85,1,initial-writers,2772133.86,12
8221,m03,SSD,1600000,1024,4,32,85,2,rewriters,5789374.32,12
8222,m03,SSD,1600000,1024,4,32,85,3,readers,8984240.41,12
8223,m03,SSD,1600000,1024,4,32,85,4,re-readers,9127357.52,12
6474,m03,SSD,1600000,1024,4,32,86,1,initial-writers,909426.66,12
6475,m03,SSD,1600000,1024,4,32,86,2,rewriters,1667766.00,12
6476,m03,SSD,1600000,1024,4,32,86,3,readers,8328224.00,12
6477,m03,SSD,1600000,1024,4,32,86,4,re-readers,7682098.69,12
88,m03,SSD,1600000,1024,4,32,87,1,initial-writers,2655764.92,12
89,m03,SSD,1600000,1024,4,32,87,2,rewriters,5523931.48,12
90,m03,SSD,1600000,1024,4,32,87,3,readers,7476253.25,12
91,m03,SSD,1600000,1024,4,32,87,4,re-readers,9657339.34,12
4402,m03,SSD,1600000,1024,4,32,88,1,initial-writers,1798530.53,12
4403,m03,SSD,1600000,1024,4,32,88,2,rewriters,5093228.22,12
4404,m03,SSD,1600000,1024,4,32,88,3,readers,10327661.75,12
4405,m03,SSD,1600000,1024,4,32,88,4,re-readers,11115201.72,12
3270,m03,SSD,1600000,1024,4,32,89,1,initial-writers,2378353.90,12
3271,m03,SSD,1600000,1024,4,32,89,2,rewriters,1786949.69,12
3272,m03,SSD,1600000,1024,4,32,89,3,readers,6905546.72,12
3273,m03,SSD,1600000,1024,4,32,89,4,re-readers,10311828.56,12
4772,m03,SSD,1600000,1024,4,32,90,1,initial-writers,2683634.83,12
4773,m03,SSD,1600000,1024,4,32,90,2,rewriters,4591594.72,12
4774,m03,SSD,1600000,1024,4,32,90,3,readers,5995305.81,12
4775,m03,SSD,1600000,1024,4,32,90,4,re-readers,10990684.47,12
6952,m03,SSD,1600000,1024,4,32,91,1,initial-writers,2774259.99,12
6953,m03,SSD,1600000,1024,4,32,91,2,rewriters,5442705.84,12
6954,m03,SSD,1600000,1024,4,32,91,3,readers,8660894.00,12
6955,m03,SSD,1600000,1024,4,32,91,4,re-readers,9536261.25,12
2170,m03,SSD,1600000,1024,4,32,92,1,initial-writers,2325309.29,12
2171,m03,SSD,1600000,1024,4,32,92,2,rewriters,5546157.45,12
2172,m03,SSD,1600000,1024,4,32,92,3,readers,12682914.18,12
2173,m03,SSD,1600000,1024,4,32,92,4,re-readers,10464095.43,12
5112,m03,SSD,1600000,1024,4,32,93,1,initial-writers,1201400.56,12
5113,m03,SSD,1600000,1024,4,32,93,2,rewriters,4460745.12,12
5114,m03,SSD,1600000,1024,4,32,93,3,readers,10790139.53,12
5115,m03,SSD,1600000,1024,4,32,93,4,re-readers,9787944.71,12
8142,m03,SSD,1600000,1024,4,32,94,1,initial-writers,2694347.42,12
8143,m03,SSD,1600000,1024,4,32,94,2,rewriters,4423097.91,12
8144,m03,SSD,1600000,1024,4,32,94,3,readers,9272237.16,12
8145,m03,SSD,1600000,1024,4,32,94,4,re-readers,10498993.47,12
4146,m03,SSD,1600000,1024,4,32,95,1,initial-writers,1866293.47,12
4147,m03,SSD,1600000,1024,4,32,95,2,rewriters,4032635.88,12
4148,m03,SSD,1600000,1024,4,32,95,3,readers,5809735.38,12
4149,m03,SSD,1600000,1024,4,32,95,4,re-readers,5426433.08,12
898,m03,SSD,1600000,1024,4,32,96,1,initial-writers,1391203.30,12
899,m03,SSD,1600000,1024,4,32,96,2,rewriters,5520085.97,12
900,m03,SSD,1600000,1024,4,32,96,3,readers,7071351.00,12
901,m03,SSD,1600000,1024,4,32,96,4,re-readers,9502481.38,12
8348,m03,SSD,1600000,1024,4,32,97,1,initial-writers,2674277.40,12
8349,m03,SSD,1600000,1024,4,32,97,2,rewriters,5790895.59,12
8350,m03,SSD,1600000,1024,4,32,97,3,readers,6339892.99,12
8351,m03,SSD,1600000,1024,4,32,97,4,re-readers,9732952.72,12
2586,m03,SSD,1600000,1024,4,32,98,1,initial-writers,2836415.70,12
2587,m03,SSD,1600000,1024,4,32,98,2,rewriters,3452731.94,12
2588,m03,SSD,1600000,1024,4,32,98,3,readers,8912175.66,12
2589,m03,SSD,1600000,1024,4,32,98,4,re-readers,10107124.94,12
4688,m03,SSD,1600000,1024,4,32,99,1,initial-writers,2163200.25,12
4689,m03,SSD,1600000,1024,4,32,99,2,rewriters,5526991.24,12
4690,m03,SSD,1600000,1024,4,32,99,3,readers,8150294.88,12
4691,m03,SSD,1600000,1024,4,32,99,4,re-readers,8801708.34,12
600,m03,SSD,1600000,1024,4,32,100,1,initial-writers,2140327.50,12
601,m03,SSD,1600000,1024,4,32,100,2,rewriters,4221898.84,12
602,m03,SSD,1600000,1024,4,32,100,3,readers,10414456.54,12
603,m03,SSD,1600000,1024,4,32,100,4,re-readers,8439539.12,12
2834,m03,SSD,1600000,1024,4,32,101,1,initial-writers,1962549.38,12
2835,m03,SSD,1600000,1024,4,32,101,2,rewriters,5325286.78,12
2836,m03,SSD,1600000,1024,4,32,101,3,readers,10941656.00,12
2837,m03,SSD,1600000,1024,4,32,101,4,re-readers,6854542.31,12
3148,m03,SSD,1600000,1024,4,32,102,1,initial-writers,1970059.73,12
3149,m03,SSD,1600000,1024,4,32,102,2,rewriters,4692649.38,12
3150,m03,SSD,1600000,1024,4,32,102,3,readers,7647968.56,12
3151,m03,SSD,1600000,1024,4,32,102,4,re-readers,7385182.19,12
2926,m03,SSD,1600000,1024,4,32,103,1,initial-writers,2904581.77,12
2927,m03,SSD,1600000,1024,4,32,103,2,rewriters,6098783.00,12
2928,m03,SSD,1600000,1024,4,32,103,3,readers,10984786.50,12
2929,m03,SSD,1600000,1024,4,32,103,4,re-readers,10081662.31,12
4350,m03,SSD,1600000,1024,4,32,104,1,initial-writers,2222421.86,12
4351,m03,SSD,1600000,1024,4,32,104,2,rewriters,5504758.97,12
4352,m03,SSD,1600000,1024,4,32,104,3,readers,8412536.31,12
4353,m03,SSD,1600000,1024,4,32,104,4,re-readers,8285701.25,12
1002,m03,SSD,1600000,1024,4,32,105,1,initial-writers,1266739.50,12
1003,m03,SSD,1600000,1024,4,32,105,2,rewriters,5357324.44,12
1004,m03,SSD,1600000,1024,4,32,105,3,readers,7388073.59,12
1005,m03,SSD,1600000,1024,4,32,105,4,re-readers,10222878.25,12
8508,m03,SSD,1600000,1024,4,32,106,1,initial-writers,1866046.28,12
8509,m03,SSD,1600000,1024,4,32,106,2,rewriters,4524111.25,12
8510,m03,SSD,1600000,1024,4,32,106,3,readers,9431965.43,12
8511,m03,SSD,1600000,1024,4,32,106,4,re-readers,9285959.84,12
6712,m03,SSD,1600000,1024,4,32,107,1,initial-writers,2680928.44,12
6713,m03,SSD,1600000,1024,4,32,107,2,rewriters,5698729.34,12
6714,m03,SSD,1600000,1024,4,32,107,3,readers,10288584.97,12
6715,m03,SSD,1600000,1024,4,32,107,4,re-readers,7775246.62,12
7252,m03,SSD,1600000,1024,4,32,108,1,initial-writers,2713633.30,12
7253,m03,SSD,1600000,1024,4,32,108,2,rewriters,4677466.94,12
7254,m03,SSD,1600000,1024,4,32,108,3,readers,9260190.56,12
7255,m03,SSD,1600000,1024,4,32,108,4,re-readers,8259946.68,12
6294,m03,SSD,1600000,1024,4,32,109,1,initial-writers,1442007.25,12
6295,m03,SSD,1600000,1024,4,32,109,2,rewriters,5014499.81,12
6296,m03,SSD,1600000,1024,4,32,109,3,readers,8726267.75,12
6297,m03,SSD,1600000,1024,4,32,109,4,re-readers,9560287.16,12
1686,m03,SSD,1600000,1024,4,32,110,1,initial-writers,1469392.98,12
1687,m03,SSD,1600000,1024,4,32,110,2,rewriters,5775621.33,12
1688,m03,SSD,1600000,1024,4,32,110,3,readers,9246610.61,12
1689,m03,SSD,1600000,1024,4,32,110,4,re-readers,7955950.94,12
8172,m03,SSD,1600000,1024,4,32,111,1,initial-writers,2726865.51,12
8173,m03,SSD,1600000,1024,4,32,111,2,rewriters,4713047.38,12
8174,m03,SSD,1600000,1024,4,32,111,3,readers,10278402.06,12
8175,m03,SSD,1600000,1024,4,32,111,4,re-readers,8172540.81,12
378,m03,SSD,1600000,1024,4,32,112,1,initial-writers,2224361.01,12
379,m03,SSD,1600000,1024,4,32,112,2,rewriters,5630675.98,12
380,m03,SSD,1600000,1024,4,32,112,3,readers,8500931.93,12
381,m03,SSD,1600000,1024,4,32,112,4,re-readers,8906256.39,12
2144,m03,SSD,1600000,1024,4,32,113,1,initial-writers,2698091.76,12
2145,m03,SSD,1600000,1024,4,32,113,2,rewriters,3158389.97,12
2146,m03,SSD,1600000,1024,4,32,113,3,readers,6569380.32,12
2147,m03,SSD,1600000,1024,4,32,113,4,re-readers,9591057.31,12
1640,m03,SSD,1600000,1024,4,32,114,1,initial-writers,919329.31,12
1641,m03,SSD,1600000,1024,4,32,114,2,rewriters,5626922.00,12
1642,m03,SSD,1600000,1024,4,32,114,3,readers,9925711.18,12
1643,m03,SSD,1600000,1024,4,32,114,4,re-readers,10311381.25,12
2214,m03,SSD,1600000,1024,4,32,115,1,initial-writers,2729779.92,12
2215,m03,SSD,1600000,1024,4,32,115,2,rewriters,5351160.31,12
2216,m03,SSD,1600000,1024,4,32,115,3,readers,7936897.97,12
2217,m03,SSD,1600000,1024,4,32,115,4,re-readers,8844793.31,12
5184,m03,SSD,1600000,1024,4,32,116,1,initial-writers,1286027.05,12
5185,m03,SSD,1600000,1024,4,32,116,2,rewriters,4743798.53,12
5186,m03,SSD,1600000,1024,4,32,116,3,readers,7802736.97,12
5187,m03,SSD,1600000,1024,4,32,116,4,re-readers,10410944.25,12
4724,m03,SSD,1600000,1024,4,32,117,1,initial-writers,1816467.06,12
4725,m03,SSD,1600000,1024,4,32,117,2,rewriters,4738962.25,12
4726,m03,SSD,1600000,1024,4,32,117,3,readers,10665301.00,12
4727,m03,SSD,1600000,1024,4,32,117,4,re-readers,7322305.00,12
5760,m03,SSD,1600000,1024,4,32,118,1,initial-writers,2220413.15,12
5761,m03,SSD,1600000,1024,4,32,118,2,rewriters,4008642.75,12
5762,m03,SSD,1600000,1024,4,32,118,3,readers,6611829.28,12
5763,m03,SSD,1600000,1024,4,32,118,4,re-readers,9422715.47,12
4472,m03,SSD,1600000,1024,4,32,119,1,initial-writers,2702621.84,12
4473,m03,SSD,1600000,1024,4,32,119,2,rewriters,6635364.44,12
4474,m03,SSD,1600000,1024,4,32,119,3,readers,7012001.44,12
4475,m03,SSD,1600000,1024,4,32,119,4,re-readers,9146164.12,12
1816,m03,SSD,1600000,1024,4,32,120,1,initial-writers,2127280.40,12
1817,m03,SSD,1600000,1024,4,32,120,2,rewriters,5398802.03,12
1818,m03,SSD,1600000,1024,4,32,120,3,readers,7358389.31,12
1819,m03,SSD,1600000,1024,4,32,120,4,re-readers,6980606.16,12
5272,m03,SSD,1600000,1024,4,32,121,1,initial-writers,2862327.80,12
5273,m03,SSD,1600000,1024,4,32,121,2,rewriters,5298356.09,12
5274,m03,SSD,1600000,1024,4,32,121,3,readers,4806255.88,12
5275,m03,SSD,1600000,1024,4,32,121,4,re-readers,7752918.06,12
7866,m03,SSD,1600000,1024,4,32,122,1,initial-writers,2194281.01,12
7867,m03,SSD,1600000,1024,4,32,122,2,rewriters,5966094.38,12
7868,m03,SSD,1600000,1024,4,32,122,3,readers,5762484.38,12
7869,m03,SSD,1600000,1024,4,32,122,4,re-readers,6968885.50,12
6478,m03,SSD,1600000,1024,4,32,123,1,initial-writers,1701459.22,12
6479,m03,SSD,1600000,1024,4,32,123,2,rewriters,4499674.31,12
6480,m03,SSD,1600000,1024,4,32,123,3,readers,9801067.48,12
6481,m03,SSD,1600000,1024,4,32,123,4,re-readers,8683948.71,12
3708,m03,SSD,1600000,1024,4,32,124,1,initial-writers,2138381.93,12
3709,m03,SSD,1600000,1024,4,32,124,2,rewriters,5238023.03,12
3710,m03,SSD,1600000,1024,4,32,124,3,readers,8948081.25,12
3711,m03,SSD,1600000,1024,4,32,124,4,re-readers,9348335.88,12
7454,m03,SSD,1600000,1024,4,32,125,1,initial-writers,3079730.81,12
7455,m03,SSD,1600000,1024,4,32,125,2,rewriters,4972107.19,12
7456,m03,SSD,1600000,1024,4,32,125,3,readers,6586391.34,12
7457,m03,SSD,1600000,1024,4,32,125,4,re-readers,10000247.56,12
7790,m03,SSD,1600000,1024,4,32,126,1,initial-writers,2148080.77,12
7791,m03,SSD,1600000,1024,4,32,126,2,rewriters,4618316.66,12
7792,m03,SSD,1600000,1024,4,32,126,3,readers,6502330.94,12
7793,m03,SSD,1600000,1024,4,32,126,4,re-readers,11288777.19,12
4112,m03,SSD,1600000,1024,4,32,127,1,initial-writers,2805730.44,12
4113,m03,SSD,1600000,1024,4,32,127,2,rewriters,5459684.97,12
4114,m03,SSD,1600000,1024,4,32,127,3,readers,9518800.22,12
4115,m03,SSD,1600000,1024,4,32,127,4,re-readers,11150180.43,12
3890,m03,SSD,1600000,1024,4,32,128,1,initial-writers,2794639.31,12
3891,m03,SSD,1600000,1024,4,32,128,2,rewriters,5602050.15,12
3892,m03,SSD,1600000,1024,4,32,128,3,readers,8096359.44,12
3893,m03,SSD,1600000,1024,4,32,128,4,re-readers,9108215.84,12
5056,m03,SSD,1600000,1024,4,32,129,1,initial-writers,2309248.80,12
5057,m03,SSD,1600000,1024,4,32,129,2,rewriters,3521120.62,12
5058,m03,SSD,1600000,1024,4,32,129,3,readers,8265939.74,12
5059,m03,SSD,1600000,1024,4,32,129,4,re-readers,8733390.04,12
6912,m03,SSD,1600000,1024,4,32,130,1,initial-writers,2742084.65,12
6913,m03,SSD,1600000,1024,4,32,130,2,rewriters,3165073.34,12
6914,m03,SSD,1600000,1024,4,32,130,3,readers,8288362.38,12
6915,m03,SSD,1600000,1024,4,32,130,4,re-readers,9494627.00,12
5014,m03,SSD,1600000,1024,4,32,131,1,initial-writers,2147681.56,12
5015,m03,SSD,1600000,1024,4,32,131,2,rewriters,6391269.52,12
5016,m03,SSD,1600000,1024,4,32,131,3,readers,9928116.12,12
5017,m03,SSD,1600000,1024,4,32,131,4,re-readers,9576790.44,12
36,m03,SSD,1600000,1024,4,32,132,1,initial-writers,3151134.68,12
37,m03,SSD,1600000,1024,4,32,132,2,rewriters,5533899.62,12
38,m03,SSD,1600000,1024,4,32,132,3,readers,9322886.72,12
39,m03,SSD,1600000,1024,4,32,132,4,re-readers,9335281.56,12
92,m03,SSD,1600000,1024,4,32,133,1,initial-writers,2949775.94,12
93,m03,SSD,1600000,1024,4,32,133,2,rewriters,5601826.53,12
94,m03,SSD,1600000,1024,4,32,133,3,readers,7236035.25,12
95,m03,SSD,1600000,1024,4,32,133,4,re-readers,9845390.62,12
240,m03,SSD,1600000,1024,4,32,134,1,initial-writers,2074954.81,12
241,m03,SSD,1600000,1024,4,32,134,2,rewriters,5862840.63,12
242,m03,SSD,1600000,1024,4,32,134,3,readers,6336402.81,12
243,m03,SSD,1600000,1024,4,32,134,4,re-readers,10876564.66,12
7156,m03,SSD,1600000,1024,4,32,135,1,initial-writers,896593.28,12
7157,m03,SSD,1600000,1024,4,32,135,2,rewriters,4788565.97,12
7158,m03,SSD,1600000,1024,4,32,135,3,readers,9690610.99,12
7159,m03,SSD,1600000,1024,4,32,135,4,re-readers,10511470.03,12
846,m03,SSD,1600000,1024,4,32,136,1,initial-writers,3045877.35,12
847,m03,SSD,1600000,1024,4,32,136,2,rewriters,5931035.30,12
848,m03,SSD,1600000,1024,4,32,136,3,readers,8101386.97,12
849,m03,SSD,1600000,1024,4,32,136,4,re-readers,7386440.84,12
4386,m03,SSD,1600000,1024,4,32,137,1,initial-writers,2612896.53,12
4387,m03,SSD,1600000,1024,4,32,137,2,rewriters,4444601.34,12
4388,m03,SSD,1600000,1024,4,32,137,3,readers,5799047.93,12
4389,m03,SSD,1600000,1024,4,32,137,4,re-readers,8369814.64,12
8206,m03,SSD,1600000,1024,4,32,138,1,initial-writers,967421.91,12
8207,m03,SSD,1600000,1024,4,32,138,2,rewriters,4918848.28,12
8208,m03,SSD,1600000,1024,4,32,138,3,readers,10435838.14,12
8209,m03,SSD,1600000,1024,4,32,138,4,re-readers,9027915.17,12
5414,m03,SSD,1600000,1024,4,32,139,1,initial-writers,1796955.14,12
5415,m03,SSD,1600000,1024,4,32,139,2,rewriters,6651580.30,12
5416,m03,SSD,1600000,1024,4,32,139,3,readers,9361943.31,12
5417,m03,SSD,1600000,1024,4,32,139,4,re-readers,9071290.56,12
6948,m03,SSD,1600000,1024,4,32,140,1,initial-writers,2939765.25,12
6949,m03,SSD,1600000,1024,4,32,140,2,rewriters,4120319.56,12
6950,m03,SSD,1600000,1024,4,32,140,3,readers,7958907.78,12
6951,m03,SSD,1600000,1024,4,32,140,4,re-readers,7381551.81,12
208,m03,SSD,1600000,1024,4,32,141,1,initial-writers,1804821.66,12
209,m03,SSD,1600000,1024,4,32,141,2,rewriters,4888990.53,12
210,m03,SSD,1600000,1024,4,32,141,3,readers,9489363.50,12
211,m03,SSD,1600000,1024,4,32,141,4,re-readers,8457201.84,12
8688,m03,SSD,1600000,1024,4,32,142,1,initial-writers,2859729.14,12
8689,m03,SSD,1600000,1024,4,32,142,2,rewriters,5340473.09,12
8690,m03,SSD,1600000,1024,4,32,142,3,readers,8677045.31,12
8691,m03,SSD,1600000,1024,4,32,142,4,re-readers,11216683.69,12
3976,m03,SSD,1600000,1024,4,32,143,1,initial-writers,3303134.62,12
3977,m03,SSD,1600000,1024,4,32,143,2,rewriters,5018053.91,12
3978,m03,SSD,1600000,1024,4,32,143,3,readers,9159678.12,12
3979,m03,SSD,1600000,1024,4,32,143,4,re-readers,8266210.58,12
7406,m03,SSD,1600000,1024,4,32,144,1,initial-writers,2140651.03,12
7407,m03,SSD,1600000,1024,4,32,144,2,rewriters,4851406.69,12
7408,m03,SSD,1600000,1024,4,32,144,3,readers,5943562.25,12
7409,m03,SSD,1600000,1024,4,32,144,4,re-readers,8943566.34,12
4294,m03,SSD,1600000,1024,4,32,145,1,initial-writers,1453181.89,12
4295,m03,SSD,1600000,1024,4,32,145,2,rewriters,5008738.00,12
4296,m03,SSD,1600000,1024,4,32,145,3,readers,13005345.69,12
4297,m03,SSD,1600000,1024,4,32,145,4,re-readers,11025548.38,12
1412,m03,SSD,1600000,1024,4,32,146,1,initial-writers,2404269.70,12
1413,m03,SSD,1600000,1024,4,32,146,2,rewriters,3595071.12,12
1414,m03,SSD,1600000,1024,4,32,146,3,readers,7529448.23,12
1415,m03,SSD,1600000,1024,4,32,146,4,re-readers,10308780.51,12
7006,m03,SSD,1600000,1024,4,32,147,1,initial-writers,626835.66,12
7007,m03,SSD,1600000,1024,4,32,147,2,rewriters,5386484.66,12
7008,m03,SSD,1600000,1024,4,32,147,3,readers,10646981.19,12
7009,m03,SSD,1600000,1024,4,32,147,4,re-readers,9553217.06,12
7702,m03,SSD,1600000,1024,4,32,148,1,initial-writers,1804557.89,12
7703,m03,SSD,1600000,1024,4,32,148,2,rewriters,5279698.62,12
7704,m03,SSD,1600000,1024,4,32,148,3,readers,9327402.82,12
7705,m03,SSD,1600000,1024,4,32,148,4,re-readers,8792083.95,12
1692,m03,SSD,1600000,1024,4,32,149,1,initial-writers,1358913.58,12
1693,m03,SSD,1600000,1024,4,32,149,2,rewriters,4545827.59,12
1694,m03,SSD,1600000,1024,4,32,149,3,readers,11434977.28,12
1695,m03,SSD,1600000,1024,4,32,149,4,re-readers,9098150.30,12
7776,m03,SSD,1600000,1024,4,32,150,1,initial-writers,2715133.72,12
7777,m03,SSD,1600000,1024,4,32,150,2,rewriters,4491892.56,12
7778,m03,SSD,1600000,1024,4,32,150,3,readers,7336814.92,12
7779,m03,SSD,1600000,1024,4,32,150,4,re-readers,7578607.85,12
3182,m03,SSD,1600000,1024,64,16,1,1,initial-writers,2619523.10,8
3183,m03,SSD,1600000,1024,64,16,1,2,rewriters,4417406.72,8
7282,m03,SSD,1600000,1024,64,16,2,1,initial-writers,2301178.03,8
7283,m03,SSD,1600000,1024,64,16,2,2,rewriters,4401020.09,8
3752,m03,SSD,1600000,1024,64,16,3,1,initial-writers,2628623.04,8
3753,m03,SSD,1600000,1024,64,16,3,2,rewriters,4606535.00,8
4068,m03,SSD,1600000,1024,64,16,4,1,initial-writers,2766115.79,8
4069,m03,SSD,1600000,1024,64,16,4,2,rewriters,4497865.22,8
12,m03,SSD,1600000,1024,64,16,5,1,initial-writers,2349479.48,8
13,m03,SSD,1600000,1024,64,16,5,2,rewriters,4827794.28,8
1346,m03,SSD,1600000,1024,64,16,6,1,initial-writers,2747830.27,8
1347,m03,SSD,1600000,1024,64,16,6,2,rewriters,4758808.01,8
8358,m03,SSD,1600000,1024,64,16,7,1,initial-writers,2632600.59,8
8359,m03,SSD,1600000,1024,64,16,7,2,rewriters,4940562.09,8
2978,m03,SSD,1600000,1024,64,16,8,1,initial-writers,2068056.38,8
2979,m03,SSD,1600000,1024,64,16,8,2,rewriters,4999267.56,8
340,m03,SSD,1600000,1024,64,16,9,1,initial-writers,2688059.78,8
341,m03,SSD,1600000,1024,64,16,9,2,rewriters,5269731.36,8
