,host,media,freq,fsize,rsize,threads,iter,subiter,test,throughput,runtime
20024,m04,SSD,1600000,256,64,1,141,1,initial-writers,831194.56,12
20025,m04,SSD,1600000,256,64,1,141,2,rewriters,1715775.00,12
20026,m04,SSD,1600000,256,64,1,141,3,readers,2557711.50,12
20027,m04,SSD,1600000,256,64,1,141,4,re-readers,1662639.00,12
23188,m04,SSD,1600000,256,64,1,142,1,initial-writers,847597.88,12
23189,m04,SSD,1600000,256,64,1,142,2,rewriters,1248819.12,12
23190,m04,SSD,1600000,256,64,1,142,3,readers,2413957.00,12
23191,m04,SSD,1600000,256,64,1,142,4,re-readers,2435862.00,12
23496,m04,SSD,1600000,256,64,1,143,1,initial-writers,828628.75,12
23497,m04,SSD,1600000,256,64,1,143,2,rewriters,1718521.12,12
23498,m04,SSD,1600000,256,64,1,143,3,readers,2242542.00,12
23499,m04,SSD,1600000,256,64,1,143,4,re-readers,2015259.50,12
19370,m04,SSD,1600000,256,64,1,144,1,initial-writers,831194.56,12
19371,m04,SSD,1600000,256,64,1,144,2,rewriters,1570244.00,12
19372,m04,SSD,1600000,256,64,1,144,3,readers,1952947.75,12
19373,m04,SSD,1600000,256,64,1,144,4,re-readers,2458168.00,12
20790,m04,SSD,1600000,256,64,1,145,1,initial-writers,894929.81,12
20791,m04,SSD,1600000,256,64,1,145,2,rewriters,1694118.25,12
20792,m04,SSD,1600000,256,64,1,145,3,readers,2285502.00,12
20793,m04,SSD,1600000,256,64,1,145,4,re-readers,2135500.50,12
23712,m04,SSD,1600000,256,64,1,146,1,initial-writers,839644.25,12
23713,m04,SSD,1600000,256,64,1,146,2,rewriters,1718521.12,12
23714,m04,SSD,1600000,256,64,1,146,3,readers,1894373.62,12
23715,m04,SSD,1600000,256,64,1,146,4,re-readers,1952947.75,12
18270,m04,SSD,1600000,256,64,1,147,1,initial-writers,873809.31,12
18271,m04,SSD,1600000,256,64,1,147,2,rewriters,1673001.38,12
18272,m04,SSD,1600000,256,64,1,147,3,readers,2392442.50,12
18273,m04,SSD,1600000,256,64,1,147,4,re-readers,2419396.25,12
24544,m04,SSD,1600000,256,64,1,148,1,initial-writers,901693.56,12
24545,m04,SSD,1600000,256,64,1,148,2,rewriters,1673001.38,12
24546,m04,SSD,1600000,256,64,1,148,3,readers,2458168.00,12
24547,m04,SSD,1600000,256,64,1,148,4,re-readers,2413957.00,12
20644,m04,SSD,1600000,256,64,1,149,1,initial-writers,886067.69,12
20645,m04,SSD,1600000,256,64,1,149,2,rewriters,1673001.38,12
20646,m04,SSD,1600000,256,64,1,149,3,readers,2170027.25,12
20647,m04,SSD,1600000,256,64,1,149,4,re-readers,2435862.00,12
18706,m04,SSD,1600000,256,64,1,150,1,initial-writers,842278.81,12
18707,m04,SSD,1600000,256,64,1,150,2,rewriters,1523457.88,12
18708,m04,SSD,1600000,256,64,1,150,3,readers,2413957.00,12
18709,m04,SSD,1600000,256,64,1,150,4,re-readers,2441400.50,12
22222,m04,SSD,1600000,1024,4,32,1,1,initial-writers,4384702.50,12
22223,m04,SSD,1600000,1024,4,32,1,2,rewriters,6100830.75,12
22224,m04,SSD,1600000,1024,4,32,1,3,readers,8566438.09,12
22225,m04,SSD,1600000,1024,4,32,1,4,re-readers,9291170.91,12
23814,m04,SSD,1600000,1024,4,32,2,1,initial-writers,4173661.11,12
23815,m04,SSD,1600000,1024,4,32,2,2,rewriters,5996688.91,12
23816,m04,SSD,1600000,1024,4,32,2,3,readers,8101860.53,12
23817,m04,SSD,1600000,1024,4,32,2,4,re-readers,10161664.25,12
25218,m04,SSD,1600000,1024,4,32,3,1,initial-writers,4067267.62,12
25219,m04,SSD,1600000,1024,4,32,3,2,rewriters,5945976.19,12
25220,m04,SSD,1600000,1024,4,32,3,3,readers,9222311.16,12
25221,m04,SSD,1600000,1024,4,32,3,4,re-readers,10906759.94,12
19284,m04,SSD,1600000,1024,4,32,4,1,initial-writers,4062251.11,12
19285,m04,SSD,1600000,1024,4,32,4,2,rewriters,5943056.34,12
19286,m04,SSD,1600000,1024,4,32,4,3,readers,9383746.53,12
19287,m04,SSD,1600000,1024,4,32,4,4,re-readers,11450468.97,12
20774,m04,SSD,1600000,1024,4,32,5,1,initial-writers,3813606.98,12
20775,m04,SSD,1600000,1024,4,32,5,2,rewriters,5912078.66,12
20776,m04,SSD,1600000,1024,4,32,5,3,readers,8336293.97,12
20777,m04,SSD,1600000,1024,4,32,5,4,re-readers,8428977.23,12
25522,m04,SSD,1600000,1024,4,32,6,1,initial-writers,4209180.89,12
25523,m04,SSD,1600000,1024,4,32,6,2,rewriters,6111012.59,12
25524,m04,SSD,1600000,1024,4,32,6,3,readers,7019262.97,12
25525,m04,SSD,1600000,1024,4,32,6,4,re-readers,10829134.28,12
25708,m04,SSD,1600000,1024,4,32,7,1,initial-writers,3951128.36,12
25709,m04,SSD,1600000,1024,4,32,7,2,rewriters,5639639.12,12
25710,m04,SSD,1600000,1024,4,32,7,3,readers,11933722.06,12
25711,m04,SSD,1600000,1024,4,32,7,4,re-readers,6258511.23,12
22546,m04,SSD,1600000,1024,4,32,8,1,initial-writers,3927463.62,12
22547,m04,SSD,1600000,1024,4,32,8,2,rewriters,5678910.31,12
22548,m04,SSD,1600000,1024,4,32,8,3,readers,7792093.25,12
22549,m04,SSD,1600000,1024,4,32,8,4,re-readers,11047615.64,12
24332,m04,SSD,1600000,1024,4,32,9,1,initial-writers,3454376.66,12
24333,m04,SSD,1600000,1024,4,32,9,2,rewriters,5672354.56,12
24334,m04,SSD,1600000,1024,4,32,9,3,readers,8351299.03,12
24335,m04,SSD,1600000,1024,4,32,9,4,re-readers,11026896.22,12
17502,m04,SSD,1600000,1024,4,32,10,1,initial-writers,3842180.31,12
17503,m04,SSD,1600000,1024,4,32,10,2,rewriters,5878383.81,12
17504,m04,SSD,1600000,1024,4,32,10,3,readers,9642277.12,12
17505,m04,SSD,1600000,1024,4,32,10,4,re-readers,9273822.66,12
19072,m04,SSD,1600000,1024,4,32,11,1,initial-writers,4025837.70,12
19073,m04,SSD,1600000,1024,4,32,11,2,rewriters,5912113.50,12
19074,m04,SSD,1600000,1024,4,32,11,3,readers,8790575.84,12
19075,m04,SSD,1600000,1024,4,32,11,4,re-readers,11159606.75,12
24694,m04,SSD,1600000,1024,4,32,12,1,initial-writers,4059147.33,12
24695,m04,SSD,1600000,1024,4,32,12,2,rewriters,6101816.47,12
24696,m04,SSD,1600000,1024,4,32,12,3,readers,7334801.31,12
24697,m04,SSD,1600000,1024,4,32,12,4,re-readers,10390738.50,12
21000,m04,SSD,1600000,1024,4,32,13,1,initial-writers,3807888.17,12
21001,m04,SSD,1600000,1024,4,32,13,2,rewriters,5995375.69,12
21002,m04,SSD,1600000,1024,4,32,13,3,readers,9793510.62,12
21003,m04,SSD,1600000,1024,4,32,13,4,re-readers,11998745.30,12
17474,m04,SSD,1600000,1024,4,32,14,1,initial-writers,3957335.22,12
17475,m04,SSD,1600000,1024,4,32,14,2,rewriters,6012160.72,12
17476,m04,SSD,1600000,1024,4,32,14,3,readers,7505360.00,12
17477,m04,SSD,1600000,1024,4,32,14,4,re-readers,11551387.94,12
20778,m04,SSD,1600000,1024,4,32,15,1,initial-writers,4234480.83,12
20779,m04,SSD,1600000,1024,4,32,15,2,rewriters,6027097.47,12
20780,m04,SSD,1600000,1024,4,32,15,3,readers,8723370.62,12
20781,m04,SSD,1600000,1024,4,32,15,4,re-readers,7690271.41,12
20592,m04,SSD,1600000,1024,4,32,16,1,initial-writers,3858311.00,12
20593,m04,SSD,1600000,1024,4,32,16,2,rewriters,6291000.53,12
20594,m04,SSD,1600000,1024,4,32,16,3,readers,8795171.38,12
20595,m04,SSD,1600000,1024,4,32,16,4,re-readers,9242305.03,12
19056,m04,SSD,1600000,1024,4,32,17,1,initial-writers,4147372.97,12
19057,m04,SSD,1600000,1024,4,32,17,2,rewriters,5843264.00,12
19058,m04,SSD,1600000,1024,4,32,17,3,readers,9141817.94,12
19059,m04,SSD,1600000,1024,4,32,17,4,re-readers,8146759.91,12
18006,m04,SSD,1600000,1024,4,32,18,1,initial-writers,3908352.30,12
18007,m04,SSD,1600000,1024,4,32,18,2,rewriters,6046213.69,12
18008,m04,SSD,1600000,1024,4,32,18,3,readers,9069198.31,12
18009,m04,SSD,1600000,1024,4,32,18,4,re-readers,10178429.38,12
22910,m04,SSD,1600000,1024,4,32,19,1,initial-writers,4007586.36,12
22911,m04,SSD,1600000,1024,4,32,19,2,rewriters,5988384.96,12
22912,m04,SSD,1600000,1024,4,32,19,3,readers,12993076.88,12
22913,m04,SSD,1600000,1024,4,32,19,4,re-readers,9003872.97,12
21256,m04,SSD,1600000,1024,4,32,20,1,initial-writers,3929869.77,12
21257,m04,SSD,1600000,1024,4,32,20,2,rewriters,5916290.59,12
21258,m04,SSD,1600000,1024,4,32,20,3,readers,7422417.09,12
21259,m04,SSD,1600000,1024,4,32,20,4,re-readers,7481163.81,12
20942,m04,SSD,1600000,1024,4,32,21,1,initial-writers,4198806.88,12
20943,m04,SSD,1600000,1024,4,32,21,2,rewriters,6214499.50,12
20944,m04,SSD,1600000,1024,4,32,21,3,readers,7771532.06,12
20945,m04,SSD,1600000,1024,4,32,21,4,re-readers,8559751.44,12
24158,m04,SSD,1600000,1024,4,32,22,1,initial-writers,4115963.83,12
24159,m04,SSD,1600000,1024,4,32,22,2,rewriters,5816812.09,12
24160,m04,SSD,1600000,1024,4,32,22,3,readers,9350329.69,12
24161,m04,SSD,1600000,1024,4,32,22,4,re-readers,9587528.72,12
25980,m04,SSD,1600000,1024,4,32,23,1,initial-writers,4258890.34,12
25981,m04,SSD,1600000,1024,4,32,23,2,rewriters,5822950.34,12
25982,m04,SSD,1600000,1024,4,32,23,3,readers,8352014.00,12
25983,m04,SSD,1600000,1024,4,32,23,4,re-readers,12350004.88,12
21988,m04,SSD,1600000,1024,4,32,24,1,initial-writers,3876831.06,12
21989,m04,SSD,1600000,1024,4,32,24,2,rewriters,5731394.16,12
21990,m04,SSD,1600000,1024,4,32,24,3,readers,8599914.72,12
21991,m04,SSD,1600000,1024,4,32,24,4,re-readers,9358934.99,12
18618,m04,SSD,1600000,1024,4,32,25,1,initial-writers,4090015.38,12
18619,m04,SSD,1600000,1024,4,32,25,2,rewriters,5712036.62,12
18620,m04,SSD,1600000,1024,4,32,25,3,readers,9970450.44,12
18621,m04,SSD,1600000,1024,4,32,25,4,re-readers,10813660.62,12
21018,m04,SSD,1600000,1024,4,32,26,1,initial-writers,4098422.34,12
21019,m04,SSD,1600000,1024,4,32,26,2,rewriters,6074110.16,12
21020,m04,SSD,1600000,1024,4,32,26,3,readers,7915709.94,12
21021,m04,SSD,1600000,1024,4,32,26,4,re-readers,8902931.33,12
19178,m04,SSD,1600000,1024,4,32,27,1,initial-writers,3860621.44,12
19179,m04,SSD,1600000,1024,4,32,27,2,rewriters,5847594.72,12
19180,m04,SSD,1600000,1024,4,32,27,3,readers,10337262.19,12
19181,m04,SSD,1600000,1024,4,32,27,4,re-readers,9632105.81,12
19338,m04,SSD,1600000,1024,4,32,28,1,initial-writers,3852530.35,12
19339,m04,SSD,1600000,1024,4,32,28,2,rewriters,6310866.39,12
19340,m04,SSD,1600000,1024,4,32,28,3,readers,9250009.62,12
19341,m04,SSD,1600000,1024,4,32,28,4,re-readers,10550158.09,12
25214,m04,SSD,1600000,1024,4,32,29,1,initial-writers,3514087.95,12
25215,m04,SSD,1600000,1024,4,32,29,2,rewriters,6105882.80,12
25216,m04,SSD,1600000,1024,4,32,29,3,readers,8046336.19,12
25217,m04,SSD,1600000,1024,4,32,29,4,re-readers,8965598.09,12
24508,m04,SSD,1600000,1024,4,32,30,1,initial-writers,4294039.95,12
24509,m04,SSD,1600000,1024,4,32,30,2,rewriters,6148367.75,12
24510,m04,SSD,1600000,1024,4,32,30,3,readers,8969475.41,12
24511,m04,SSD,1600000,1024,4,32,30,4,re-readers,9164899.00,12
23246,m04,SSD,1600000,1024,4,32,31,1,initial-writers,4050733.11,12
23247,m04,SSD,1600000,1024,4,32,31,2,rewriters,5538142.28,12
23248,m04,SSD,1600000,1024,4,32,31,3,readers,8821887.72,12
23249,m04,SSD,1600000,1024,4,32,31,4,re-readers,9558720.59,12
18184,m04,SSD,1600000,1024,4,32,32,1,initial-writers,3901341.20,12
18185,m04,SSD,1600000,1024,4,32,32,2,rewriters,6224079.00,12
18186,m04,SSD,1600000,1024,4,32,32,3,readers,7064597.22,12
18187,m04,SSD,1600000,1024,4,32,32,4,re-readers,10016356.22,12
25440,m04,SSD,1600000,1024,4,32,33,1,initial-writers,4019365.30,12
25441,m04,SSD,1600000,1024,4,32,33,2,rewriters,6338936.28,12
25442,m04,SSD,1600000,1024,4,32,33,3,readers,9470693.25,12
25443,m04,SSD,1600000,1024,4,32,33,4,re-readers,9960290.03,12
25262,m04,SSD,1600000,1024,4,32,34,1,initial-writers,4207642.04,12
25263,m04,SSD,1600000,1024,4,32,34,2,rewriters,5971506.19,12
25264,m04,SSD,1600000,1024,4,32,34,3,readers,7128606.50,12
25265,m04,SSD,1600000,1024,4,32,34,4,re-readers,9892621.19,12
19808,m04,SSD,1600000,1024,4,32,35,1,initial-writers,3995965.17,12
19809,m04,SSD,1600000,1024,4,32,35,2,rewriters,6043164.38,12
19810,m04,SSD,1600000,1024,4,32,35,3,readers,8864947.81,12
19811,m04,SSD,1600000,1024,4,32,35,4,re-readers,9946710.72,12
18770,m04,SSD,1600000,1024,4,32,36,1,initial-writers,4034219.03,12
18771,m04,SSD,1600000,1024,4,32,36,2,rewriters,5823443.12,12
18772,m04,SSD,1600000,1024,4,32,36,3,readers,9331998.53,12
18773,m04,SSD,1600000,1024,4,32,36,4,re-readers,8579124.88,12
20492,m04,SSD,1600000,1024,4,32,37,1,initial-writers,4102270.53,12
20493,m04,SSD,1600000,1024,4,32,37,2,rewriters,5992046.66,12
20494,m04,SSD,1600000,1024,4,32,37,3,readers,10163085.28,12
20495,m04,SSD,1600000,1024,4,32,37,4,re-readers,11574559.97,12
18190,m04,SSD,1600000,1024,4,32,38,1,initial-writers,4027070.95,12
18191,m04,SSD,1600000,1024,4,32,38,2,rewriters,6188776.16,12
18192,m04,SSD,1600000,1024,4,32,38,3,readers,9682436.52,12
18193,m04,SSD,1600000,1024,4,32,38,4,re-readers,10461463.38,12
17678,m04,SSD,1600000,1024,4,32,39,1,initial-writers,3719945.52,12
17679,m04,SSD,1600000,1024,4,32,39,2,rewriters,6078229.22,12
17680,m04,SSD,1600000,1024,4,32,39,3,readers,7148365.44,12
17681,m04,SSD,1600000,1024,4,32,39,4,re-readers,9380288.88,12
19726,m04,SSD,1600000,1024,4,32,40,1,initial-writers,4132181.76,12
19727,m04,SSD,1600000,1024,4,32,40,2,rewriters,5959649.16,12
19728,m04,SSD,1600000,1024,4,32,40,3,readers,9561446.41,12
19729,m04,SSD,1600000,1024,4,32,40,4,re-readers,9817169.38,12
19162,m04,SSD,1600000,1024,4,32,41,1,initial-writers,4010587.38,12
19163,m04,SSD,1600000,1024,4,32,41,2,rewriters,5714018.22,12
19164,m04,SSD,1600000,1024,4,32,41,3,readers,8173778.03,12
19165,m04,SSD,1600000,1024,4,32,41,4,re-readers,9635720.59,12
23708,m04,SSD,1600000,1024,4,32,42,1,initial-writers,3884427.72,12
23709,m04,SSD,1600000,1024,4,32,42,2,rewriters,6032009.84,12
23710,m04,SSD,1600000,1024,4,32,42,3,readers,9246299.88,12
23711,m04,SSD,1600000,1024,4,32,42,4,re-readers,10114818.31,12
19838,m04,SSD,1600000,1024,4,32,43,1,initial-writers,4101803.58,12
19839,m04,SSD,1600000,1024,4,32,43,2,rewriters,6063440.50,12
19840,m04,SSD,1600000,1024,4,32,43,3,readers,8075554.25,12
19841,m04,SSD,1600000,1024,4,32,43,4,re-readers,9801161.47,12
20726,m04,SSD,1600000,1024,4,32,44,1,initial-writers,4027627.14,12
20727,m04,SSD,1600000,1024,4,32,44,2,rewriters,6224913.25,12
20728,m04,SSD,1600000,1024,4,32,44,3,readers,10145942.84,12
20729,m04,SSD,1600000,1024,4,32,44,4,re-readers,9337704.75,12
24660,m04,SSD,1600000,1024,4,32,45,1,initial-writers,4210691.16,12
24661,m04,SSD,1600000,1024,4,32,45,2,rewriters,5999412.03,12
24662,m04,SSD,1600000,1024,4,32,45,3,readers,9778886.19,12
24663,m04,SSD,1600000,1024,4,32,45,4,re-readers,8302435.55,12
18448,m04,SSD,1600000,1024,4,32,46,1,initial-writers,4003355.15,12
18449,m04,SSD,1600000,1024,4,32,46,2,rewriters,6153313.16,12
18450,m04,SSD,1600000,1024,4,32,46,3,readers,9213255.75,12
18451,m04,SSD,1600000,1024,4,32,46,4,re-readers,9332137.62,12
22524,m04,SSD,1600000,1024,4,32,47,1,initial-writers,4016384.16,12
22525,m04,SSD,1600000,1024,4,32,47,2,rewriters,5944018.53,12
22526,m04,SSD,1600000,1024,4,32,47,3,readers,11416843.00,12
22527,m04,SSD,1600000,1024,4,32,47,4,re-readers,13151901.06,12
22704,m04,SSD,1600000,1024,4,32,48,1,initial-writers,4017425.66,12
22705,m04,SSD,1600000,1024,4,32,48,2,rewriters,6017699.88,12
22706,m04,SSD,1600000,1024,4,32,48,3,readers,11766112.62,12
22707,m04,SSD,1600000,1024,4,32,48,4,re-readers,11088833.97,12
18320,m04,SSD,1600000,1024,4,32,49,1,initial-writers,4070614.31,12
18321,m04,SSD,1600000,1024,4,32,49,2,rewriters,5870571.50,12
18322,m04,SSD,1600000,1024,4,32,49,3,readers,8962751.84,12
18323,m04,SSD,1600000,1024,4,32,49,4,re-readers,11521461.56,12
22658,m04,SSD,1600000,1024,4,32,50,1,initial-writers,4254145.05,12
22659,m04,SSD,1600000,1024,4,32,50,2,rewriters,6017507.15,12
22660,m04,SSD,1600000,1024,4,32,50,3,readers,7947305.28,12
22661,m04,SSD,1600000,1024,4,32,50,4,re-readers,9797083.62,12
19458,m04,SSD,1600000,1024,4,32,51,1,initial-writers,3920943.27,12
19459,m04,SSD,1600000,1024,4,32,51,2,rewriters,6145452.28,12
19460,m04,SSD,1600000,1024,4,32,51,3,readers,9050910.84,12
19461,m04,SSD,1600000,1024,4,32,51,4,re-readers,9790270.94,12
25614,m04,SSD,1600000,1024,4,32,52,1,initial-writers,3289263.70,12
25615,m04,SSD,1600000,1024,4,32,52,2,rewriters,6102701.62,12
25616,m04,SSD,1600000,1024,4,32,52,3,readers,8609153.97,12
25617,m04,SSD,1600000,1024,4,32,52,4,re-readers,12326927.12,12
18086,m04,SSD,1600000,1024,4,32,53,1,initial-writers,4168708.72,12
18087,m04,SSD,1600000,1024,4,32,53,2,rewriters,6261995.11,12
18088,m04,SSD,1600000,1024,4,32,53,3,readers,10386758.83,12
18089,m04,SSD,1600000,1024,4,32,53,4,re-readers,10482539.69,12
22738,m04,SSD,1600000,1024,4,32,54,1,initial-writers,4117229.64,12
22739,m04,SSD,1600000,1024,4,32,54,2,rewriters,5890878.41,12
22740,m04,SSD,1600000,1024,4,32,54,3,readers,8339412.50,12
22741,m04,SSD,1600000,1024,4,32,54,4,re-readers,9892430.88,12
22084,m04,SSD,1600000,1024,4,32,55,1,initial-writers,4066844.87,12
22085,m04,SSD,1600000,1024,4,32,55,2,rewriters,5506058.50,12
22086,m04,SSD,1600000,1024,4,32,55,3,readers,10370437.84,12
22087,m04,SSD,1600000,1024,4,32,55,4,re-readers,9654649.50,12
25090,m04,SSD,1600000,1024,4,32,56,1,initial-writers,4044514.33,12
25091,m04,SSD,1600000,1024,4,32,56,2,rewriters,6209205.41,12
25092,m04,SSD,1600000,1024,4,32,56,3,readers,8486764.34,12
25093,m04,SSD,1600000,1024,4,32,56,4,re-readers,9434632.69,12
21072,m04,SSD,1600000,1024,4,32,57,1,initial-writers,4043434.31,12
21073,m04,SSD,1600000,1024,4,32,57,2,rewriters,5781559.12,12
21074,m04,SSD,1600000,1024,4,32,57,3,readers,7960535.56,12
21075,m04,SSD,1600000,1024,4,32,57,4,re-readers,11929452.38,12
19266,m04,SSD,1600000,1024,4,32,58,1,initial-writers,4070427.19,12
19267,m04,SSD,1600000,1024,4,32,58,2,rewriters,5921790.72,12
19268,m04,SSD,1600000,1024,4,32,58,3,readers,8629891.03,12
19269,m04,SSD,1600000,1024,4,32,58,4,re-readers,8589702.48,12
22842,m04,SSD,1600000,1024,4,32,59,1,initial-writers,4109690.50,12
22843,m04,SSD,1600000,1024,4,32,59,2,rewriters,6239507.59,12
22844,m04,SSD,1600000,1024,4,32,59,3,readers,7380977.06,12
22845,m04,SSD,1600000,1024,4,32,59,4,re-readers,9301119.75,12
20662,m04,SSD,1600000,1024,4,32,60,1,initial-writers,3962150.17,12
20663,m04,SSD,1600000,1024,4,32,60,2,rewriters,6116769.09,12
20664,m04,SSD,1600000,1024,4,32,60,3,readers,6602868.22,12
20665,m04,SSD,1600000,1024,4,32,60,4,re-readers,11028658.00,12
22228,m04,SSD,1600000,1024,4,32,61,1,initial-writers,3992811.67,12
22229,m04,SSD,1600000,1024,4,32,61,2,rewriters,6001511.66,12
22230,m04,SSD,1600000,1024,4,32,61,3,readers,8981726.00,12
22231,m04,SSD,1600000,1024,4,32,61,4,re-readers,9915626.25,12
23626,m04,SSD,1600000,1024,4,32,62,1,initial-writers,4181878.02,12
23627,m04,SSD,1600000,1024,4,32,62,2,rewriters,6078263.22,12
23628,m04,SSD,1600000,1024,4,32,62,3,readers,8218546.47,12
23629,m04,SSD,1600000,1024,4,32,62,4,re-readers,9465344.25,12
23146,m04,SSD,1600000,1024,4,32,63,1,initial-writers,3929850.28,12
23147,m04,SSD,1600000,1024,4,32,63,2,rewriters,5825336.94,12
23148,m04,SSD,1600000,1024,4,32,63,3,readers,8345760.03,12
23149,m04,SSD,1600000,1024,4,32,63,4,re-readers,8432042.22,12
22692,m04,SSD,1600000,1024,4,32,64,1,initial-writers,4280297.90,12
22693,m04,SSD,1600000,1024,4,32,64,2,rewriters,5806308.91,12
22694,m04,SSD,1600000,1024,4,32,64,3,readers,9774602.28,12
22695,m04,SSD,1600000,1024,4,32,64,4,re-readers,9393693.28,12
22830,m04,SSD,1600000,1024,4,32,65,1,initial-writers,3851768.20,12
22831,m04,SSD,1600000,1024,4,32,65,2,rewriters,6177503.84,12
22832,m04,SSD,1600000,1024,4,32,65,3,readers,7463954.34,12
22833,m04,SSD,1600000,1024,4,32,65,4,re-readers,9472734.93,12
25914,m04,SSD,1600000,1024,4,32,66,1,initial-writers,3930026.14,12
25915,m04,SSD,1600000,1024,4,32,66,2,rewriters,6083075.06,12
25916,m04,SSD,1600000,1024,4,32,66,3,readers,11593822.66,12
25917,m04,SSD,1600000,1024,4,32,66,4,re-readers,10505248.37,12
18232,m04,SSD,1600000,1024,4,32,67,1,initial-writers,3745474.38,12
18233,m04,SSD,1600000,1024,4,32,67,2,rewriters,5725283.69,12
18234,m04,SSD,1600000,1024,4,32,67,3,readers,8349730.66,12
18235,m04,SSD,1600000,1024,4,32,67,4,re-readers,11887467.69,12
25384,m04,SSD,1600000,1024,4,32,68,1,initial-writers,4113419.00,12
25385,m04,SSD,1600000,1024,4,32,68,2,rewriters,6261606.28,12
25386,m04,SSD,1600000,1024,4,32,68,3,readers,14101974.41,12
25387,m04,SSD,1600000,1024,4,32,68,4,re-readers,8253081.31,12
26030,m04,SSD,1600000,1024,4,32,69,1,initial-writers,4267396.94,12
26031,m04,SSD,1600000,1024,4,32,69,2,rewriters,6025671.12,12
26032,m04,SSD,1600000,1024,4,32,69,3,readers,8991652.62,12
26033,m04,SSD,1600000,1024,4,32,69,4,re-readers,11198213.10,12
20822,m04,SSD,1600000,1024,4,32,70,1,initial-writers,4184536.98,12
20823,m04,SSD,1600000,1024,4,32,70,2,rewriters,6173780.78,12
20824,m04,SSD,1600000,1024,4,32,70,3,readers,8188206.25,12
20825,m04,SSD,1600000,1024,4,32,70,4,re-readers,9611857.59,12
17414,m04,SSD,1600000,1024,4,32,71,1,initial-writers,3771068.61,12
17415,m04,SSD,1600000,1024,4,32,71,2,rewriters,6078935.69,12
17416,m04,SSD,1600000,1024,4,32,71,3,readers,7715236.28,12
17417,m04,SSD,1600000,1024,4,32,71,4,re-readers,9878050.95,12
23556,m04,SSD,1600000,1024,4,32,72,1,initial-writers,4247045.95,12
23557,m04,SSD,1600000,1024,4,32,72,2,rewriters,6027862.84,12
23558,m04,SSD,1600000,1024,4,32,72,3,readers,6710043.06,12
23559,m04,SSD,1600000,1024,4,32,72,4,re-readers,10740887.62,12
22304,m04,SSD,1600000,1024,4,32,73,1,initial-writers,4207280.73,12
22305,m04,SSD,1600000,1024,4,32,73,2,rewriters,6045790.42,12
22306,m04,SSD,1600000,1024,4,32,73,3,readers,8707489.66,12
22307,m04,SSD,1600000,1024,4,32,73,4,re-readers,10271087.31,12
21228,m04,SSD,1600000,1024,4,32,74,1,initial-writers,4230329.30,12
21229,m04,SSD,1600000,1024,4,32,74,2,rewriters,5978707.78,12
21230,m04,SSD,1600000,1024,4,32,74,3,readers,9593542.41,12
21231,m04,SSD,1600000,1024,4,32,74,4,re-readers,11168301.12,12
23156,m04,SSD,1600000,1024,4,32,75,1,initial-writers,4135691.16,12
23157,m04,SSD,1600000,1024,4,32,75,2,rewriters,5956897.19,12
23158,m04,SSD,1600000,1024,4,32,75,3,readers,9168535.84,12
23159,m04,SSD,1600000,1024,4,32,75,4,re-readers,7543784.69,12
22806,m04,SSD,1600000,1024,4,32,76,1,initial-writers,4178765.52,12
22807,m04,SSD,1600000,1024,4,32,76,2,rewriters,6239245.09,12
22808,m04,SSD,1600000,1024,4,32,76,3,readers,8292905.75,12
22809,m04,SSD,1600000,1024,4,32,76,4,re-readers,11249861.56,12
17550,m04,SSD,1600000,1024,4,32,77,1,initial-writers,3948462.19,12
17551,m04,SSD,1600000,1024,4,32,77,2,rewriters,5803417.56,12
