ID Media Frequency File.Size Record.Size Num.Threads Test runs distcomp disname
20462 SSD 3500000 1024 256 40 rewriters 450 2 lnormcomp
20561 SSD 3500000 1024 256 48 initial_writers 450 1 weibullcomp
20562 SSD 3500000 1024 256 48 rewriters 450 2 weibullcomp
20661 SSD 3500000 1024 256 56 initial_writers 450 2 normcomp
20662 SSD 3500000 1024 256 56 rewriters 450 2 lnormcomp
20761 SSD 3500000 1024 256 64 initial_writers 450 2 normcomp
20762 SSD 3500000 1024 256 64 rewriters 450 4 normcomp
20861 SSD 3500000 1024 512 1 initial_writers 450 3 lnormcomp
20862 SSD 3500000 1024 512 1 rewriters 450 5 normcomp
20961 SSD 3500000 1024 512 8 initial_writers 450 3 lnormcomp
20962 SSD 3500000 1024 512 8 rewriters 450 4 lnormcomp
21061 SSD 3500000 1024 512 16 initial_writers 450 1 gammacomp
21062 SSD 3500000 1024 512 16 rewriters 450 5 normcomp
21161 SSD 3500000 1024 512 24 initial_writers 450 1 weibullcomp
21162 SSD 3500000 1024 512 24 rewriters 450 3 normcomp
21261 SSD 3500000 1024 512 32 initial_writers 450 1 weibullcomp
21262 SSD 3500000 1024 512 32 rewriters 450 2 lnormcomp
21361 SSD 3500000 1024 512 40 initial_writers 450 2 normcomp
21362 SSD 3500000 1024 512 40 rewriters 450 3 lnormcomp
21461 SSD 3500000 1024 512 48 initial_writers 450 2 normcomp
21462 SSD 3500000 1024 512 48 rewriters 450 2 lnormcomp
21561 SSD 3500000 1024 512 56 initial_writers 450 2 normcomp
21562 SSD 3500000 1024 512 56 rewriters 450 3 normcomp
21661 SSD 3500000 1024 512 64 initial_writers 450 2 normcomp
21662 SSD 3500000 1024 512 64 rewriters 450 3 lnormcomp
21761 SSD 3500000 1024 1024 1 initial_writers 450 3 lnormcomp
21762 SSD 3500000 1024 1024 1 rewriters 450 4 normcomp
21861 SSD 3500000 1024 1024 8 initial_writers 450 2 lnormcomp
21862 SSD 3500000 1024 1024 8 rewriters 450 4 lnormcomp
21961 SSD 3500000 1024 1024 16 initial_writers 450 2 lnormcomp
21962 SSD 3500000 1024 1024 16 rewriters 450 2 lnormcomp
22061 SSD 3500000 1024 1024 24 initial_writers 450 2 normcomp
22062 SSD 3500000 1024 1024 24 rewriters 450 2 lnormcomp
22161 SSD 3500000 1024 1024 32 initial_writers 450 3 lnormcomp
22162 SSD 3500000 1024 1024 32 rewriters 450 2 lnormcomp
22261 SSD 3500000 1024 1024 40 initial_writers 450 4 normcomp
22262 SSD 3500000 1024 1024 40 rewriters 450 2 lnormcomp
22361 SSD 3500000 1024 1024 48 initial_writers 450 3 lnormcomp
22362 SSD 3500000 1024 1024 48 rewriters 450 3 lnormcomp
22461 SSD 3500000 1024 1024 56 initial_writers 450 3 normcomp
22462 SSD 3500000 1024 1024 56 rewriters 450 3 lnormcomp
22561 SSD 3500000 1024 1024 64 initial_writers 450 4 normcomp
22562 SSD 3500000 1024 1024 64 rewriters 450 3 lnormcomp
22661 SSD 3500000 4096 4 1 initial_writers 450 4 lnormcomp
22662 SSD 3500000 4096 4 1 rewriters 450 5 normcomp
22761 SSD 3500000 4096 4 8 initial_writers 450 3 normcomp
22762 SSD 3500000 4096 4 8 rewriters 450 3 normcomp
22861 SSD 3500000 4096 4 16 initial_writers 450 3 lnormcomp
22862 SSD 3500000 4096 4 16 rewriters 450 2 normcomp
22961 SSD 3500000 4096 4 24 initial_writers 450 1 gammacomp
22962 SSD 3500000 4096 4 24 rewriters 450 2 lnormcomp
23061 SSD 3500000 4096 4 32 initial_writers 450 1 gammacomp
23062 SSD 3500000 4096 4 32 rewriters 450 2 lnormcomp
23161 SSD 3500000 4096 4 40 initial_writers 450 1 gammacomp
23162 SSD 3500000 4096 4 40 rewriters 450 2 normcomp
23261 SSD 3500000 4096 4 48 initial_writers 450 2 lnormcomp
23262 SSD 3500000 4096 4 48 rewriters 450 2 normcomp
23361 SSD 3500000 4096 4 56 initial_writers 450 1 gammacomp
23362 SSD 3500000 4096 4 56 rewriters 450 2 normcomp
23403 SSD 3500000 4096 4 64 initial_writers 450 1 gammacomp
23404 SSD 3500000 4096 4 64 rewriters 450 2 normcomp
23503 SSD 3500000 4096 8 1 initial_writers 450 4 lnormcomp
23504 SSD 3500000 4096 8 1 rewriters 450 5 lnormcomp
23661 SSD 3500000 4096 8 8 initial_writers 450 2 normcomp
23662 SSD 3500000 4096 8 8 rewriters 450 2 lnormcomp
23761 SSD 3500000 4096 8 16 initial_writers 450 3 normcomp
23762 SSD 3500000 4096 8 16 rewriters 450 2 normcomp
23861 SSD 3500000 4096 8 24 initial_writers 450 1 gammacomp
23862 SSD 3500000 4096 8 24 rewriters 450 3 normcomp
23961 SSD 3500000 4096 8 32 initial_writers 450 1 gammacomp
23962 SSD 3500000 4096 8 32 rewriters 450 2 lnormcomp
24061 SSD 3500000 4096 8 40 initial_writers 450 2 lnormcomp
24062 SSD 3500000 4096 8 40 rewriters 450 2 normcomp
24161 SSD 3500000 4096 8 48 initial_writers 450 1 gammacomp
24162 SSD 3500000 4096 8 48 rewriters 450 2 normcomp
24261 SSD 3500000 4096 8 56 initial_writers 450 1 gammacomp
24262 SSD 3500000 4096 8 56 rewriters 450 3 normcomp
24361 SSD 3500000 4096 8 64 initial_writers 450 1 gammacomp
24362 SSD 3500000 4096 8 64 rewriters 450 2 normcomp
24461 SSD 3500000 4096 16 1 initial_writers 450 3 lnormcomp
24462 SSD 3500000 4096 16 1 rewriters 450 5 normcomp
24561 SSD 3500000 4096 16 8 initial_writers 450 3 lnormcomp
24562 SSD 3500000 4096 16 8 rewriters 450 3 normcomp
24661 SSD 3500000 4096 16 16 initial_writers 450 1 gammacomp
24662 SSD 3500000 4096 16 16 rewriters 450 2 normcomp
24761 SSD 3500000 4096 16 24 initial_writers 450 1 gammacomp
24762 SSD 3500000 4096 16 24 rewriters 450 2 normcomp
24861 SSD 3500000 4096 16 32 initial_writers 450 2 normcomp
24862 SSD 3500000 4096 16 32 rewriters 450 2 normcomp
24961 SSD 3500000 4096 16 40 initial_writers 450 1 gammacomp
24962 SSD 3500000 4096 16 40 rewriters 450 2 normcomp
25061 SSD 3500000 4096 16 48 initial_writers 450 1 weibullcomp
25062 SSD 3500000 4096 16 48 rewriters 450 2 normcomp
25161 SSD 3500000 4096 16 56 initial_writers 450 1 gammacomp
25162 SSD 3500000 4096 16 56 rewriters 450 4 lnormcomp
25261 SSD 3500000 4096 16 64 initial_writers 450 1 gammacomp
25262 SSD 3500000 4096 16 64 rewriters 450 2 normcomp
25361 SSD 3500000 4096 32 1 initial_writers 450 4 lnormcomp
25362 SSD 3500000 4096 32 1 rewriters 450 5 normcomp
25461 SSD 3500000 4096 32 8 initial_writers 450 2 normcomp
25462 SSD 3500000 4096 32 8 rewriters 450 3 normcomp
25561 SSD 3500000 4096 32 16 initial_writers 450 2 normcomp
25562 SSD 3500000 4096 32 16 rewriters 450 2 normcomp
25661 SSD 3500000 4096 32 24 initial_writers 450 1 gammacomp
25662 SSD 3500000 4096 32 24 rewriters 450 2 lnormcomp
25761 SSD 3500000 4096 32 32 initial_writers 450 1 gammacomp
25762 SSD 3500000 4096 32 32 rewriters 450 2 normcomp
25861 SSD 3500000 4096 32 40 initial_writers 450 1 weibullcomp
25862 SSD 3500000 4096 32 40 rewriters 450 2 normcomp
25961 SSD 3500000 4096 32 48 initial_writers 450 1 weibullcomp
25962 SSD 3500000 4096 32 48 rewriters 450 3 lnormcomp
26061 SSD 3500000 4096 32 56 initial_writers 450 1 gammacomp
26062 SSD 3500000 4096 32 56 rewriters 450 3 lnormcomp
26161 SSD 3500000 4096 32 64 initial_writers 450 1 weibullcomp
26162 SSD 3500000 4096 32 64 rewriters 450 2 normcomp
26261 SSD 3500000 4096 64 1 initial_writers 450 5 lnormcomp
26262 SSD 3500000 4096 64 1 rewriters 450 5 normcomp
26361 SSD 3500000 4096 64 8 initial_writers 450 2 normcomp
26362 SSD 3500000 4096 64 8 rewriters 450 3 normcomp
26461 SSD 3500000 4096 64 16 initial_writers 450 1 gammacomp
26462 SSD 3500000 4096 64 16 rewriters 450 2 normcomp
26561 SSD 3500000 4096 64 24 initial_writers 450 1 gammacomp
26562 SSD 3500000 4096 64 24 rewriters 450 2 normcomp
26661 SSD 3500000 4096 64 32 initial_writers 450 1 weibullcomp
26662 SSD 3500000 4096 64 32 rewriters 450 2 lnormcomp
26761 SSD 3500000 4096 64 40 initial_writers 450 1 weibullcomp
26762 SSD 3500000 4096 64 40 rewriters 450 2 lnormcomp
26861 SSD 3500000 4096 64 48 initial_writers 450 1 weibullcomp
26862 SSD 3500000 4096 64 48 rewriters 450 2 normcomp
26961 SSD 3500000 4096 64 56 initial_writers 450 1 weibullcomp
26962 SSD 3500000 4096 64 56 rewriters 450 3 normcomp
27061 SSD 3500000 4096 64 64 initial_writers 450 1 weibullcomp
27062 SSD 3500000 4096 64 64 rewriters 450 2 normcomp
27161 SSD 3500000 4096 128 1 initial_writers 450 3 lnormcomp
27162 SSD 3500000 4096 128 1 rewriters 450 5 normcomp
27261 SSD 3500000 4096 128 8 initial_writers 450 2 normcomp
27262 SSD 3500000 4096 128 8 rewriters 450 3 normcomp
27361 SSD 3500000 4096 128 16 initial_writers 450 1 gammacomp
27362 SSD 3500000 4096 128 16 rewriters 450 2 normcomp
27461 SSD 3500000 4096 128 24 initial_writers 450 1 gammacomp
27462 SSD 3500000 4096 128 24 rewriters 450 2 lnormcomp
27561 SSD 3500000 4096 128 32 initial_writers 450 1 gammacomp
27562 SSD 3500000 4096 128 32 rewriters 450 2 normcomp
27661 SSD 3500000 4096 128 40 initial_writers 450 1 weibullcomp
27662 SSD 3500000 4096 128 40 rewriters 450 2 lnormcomp
27761 SSD 3500000 4096 128 48 initial_writers 450 1 weibullcomp
27762 SSD 3500000 4096 128 48 rewriters 450 2 normcomp
27861 SSD 3500000 4096 128 56 initial_writers 450 1 weibullcomp
27862 SSD 3500000 4096 128 56 rewriters 450 2 normcomp
27961 SSD 3500000 4096 128 64 initial_writers 450 1 weibullcomp
27962 SSD 3500000 4096 128 64 rewriters 450 2 normcomp
28061 SSD 3500000 4096 256 1 initial_writers 450 3 lnormcomp
28062 SSD 3500000 4096 256 1 rewriters 450 5 normcomp
28161 SSD 3500000 4096 256 8 initial_writers 450 2 lnormcomp
28162 SSD 3500000 4096 256 8 rewriters 450 3 normcomp
28261 SSD 3500000 4096 256 16 initial_writers 450 1 gammacomp
28262 SSD 3500000 4096 256 16 rewriters 450 2 normcomp
28361 SSD 3500000 4096 256 24 initial_writers 450 1 weibullcomp
28362 SSD 3500000 4096 256 24 rewriters 450 2 normcomp
28461 SSD 3500000 4096 256 32 initial_writers 450 1 weibullcomp
28462 SSD 3500000 4096 256 32 rewriters 450 2 normcomp
28561 SSD 3500000 4096 256 40 initial_writers 450 2 normcomp
28562 SSD 3500000 4096 256 40 rewriters 450 2 lnormcomp
28661 SSD 3500000 4096 256 48 initial_writers 450 1 weibullcomp
28662 SSD 3500000 4096 256 48 rewriters 450 2 normcomp
28761 SSD 3500000 4096 256 56 initial_writers 450 1 weibullcomp
28762 SSD 3500000 4096 256 56 rewriters 450 3 lnormcomp
28861 SSD 3500000 4096 256 64 initial_writers 450 1 weibullcomp
28862 SSD 3500000 4096 256 64 rewriters 450 2 normcomp
28961 SSD 3500000 4096 512 1 initial_writers 450 2 lnormcomp
28962 SSD 3500000 4096 512 1 rewriters 450 5 normcomp
29061 SSD 3500000 4096 512 8 initial_writers 450 1 normcomp
29062 SSD 3500000 4096 512 8 rewriters 450 3 normcomp
29161 SSD 3500000 4096 512 16 initial_writers 450 2 normcomp
29162 SSD 3500000 4096 512 16 rewriters 450 3 normcomp
29261 SSD 3500000 4096 512 24 initial_writers 450 1 weibullcomp
29262 SSD 3500000 4096 512 24 rewriters 450 2 normcomp
29361 SSD 3500000 4096 512 32 initial_writers 450 2 normcomp
29362 SSD 3500000 4096 512 32 rewriters 450 2 normcomp
29461 SSD 3500000 4096 512 40 initial_writers 450 2 lnormcomp
29462 SSD 3500000 4096 512 40 rewriters 450 2 lnormcomp
29561 SSD 3500000 4096 512 48 initial_writers 450 1 weibullcomp
29562 SSD 3500000 4096 512 48 rewriters 450 2 normcomp
29661 SSD 3500000 4096 512 56 initial_writers 450 1 weibullcomp
29662 SSD 3500000 4096 512 56 rewriters 450 2 normcomp
29761 SSD 3500000 4096 512 64 initial_writers 450 1 weibullcomp
29762 SSD 3500000 4096 512 64 rewriters 450 2 normcomp
29861 SSD 3500000 4096 1024 1 initial_writers 450 3 lnormcomp
29862 SSD 3500000 4096 1024 1 rewriters 450 5 normcomp
29961 SSD 3500000 4096 1024 8 initial_writers 450 1 gammacomp
29962 SSD 3500000 4096 1024 8 rewriters 450 2 lnormcomp
30061 SSD 3500000 4096 1024 16 initial_writers 450 1 weibullcomp
30062 SSD 3500000 4096 1024 16 rewriters 450 1 weibullcomp
30161 SSD 3500000 4096 1024 24 initial_writers 450 2 lnormcomp
30162 SSD 3500000 4096 1024 24 rewriters 450 1 weibullcomp
30261 SSD 3500000 4096 1024 32 initial_writers 450 1 gammacomp
30262 SSD 3500000 4096 1024 32 rewriters 450 1 gammacomp
30361 SSD 3500000 4096 1024 40 initial_writers 450 1 gammacomp
30362 SSD 3500000 4096 1024 40 rewriters 450 1 weibullcomp
30461 SSD 3500000 4096 1024 48 initial_writers 450 1 gammacomp
30462 SSD 3500000 4096 1024 48 rewriters 450 1 weibullcomp
30561 SSD 3500000 4096 1024 56 initial_writers 450 1 gammacomp
30562 SSD 3500000 4096 1024 56 rewriters 450 1 weibullcomp
30661 SSD 3500000 4096 1024 64 initial_writers 450 2 normcomp
30662 SSD 3500000 4096 1024 64 rewriters 450 2 lnormcomp
30761 SSD 3500000 4096 2048 1 initial_writers 450 3 lnormcomp
30762 SSD 3500000 4096 2048 1 rewriters 450 4 lnormcomp
30861 SSD 3500000 4096 2048 8 initial_writers 450 1 weibullcomp
30862 SSD 3500000 4096 2048 8 rewriters 450 3 lnormcomp
30961 SSD 3500000 4096 2048 16 initial_writers 450 2 normcomp
30962 SSD 3500000 4096 2048 16 rewriters 450 2 normcomp
31061 SSD 3500000 4096 2048 24 initial_writers 450 2 lnormcomp
31062 SSD 3500000 4096 2048 24 rewriters 450 2 weibullcomp
31161 SSD 3500000 4096 2048 32 initial_writers 450 2 lnormcomp
31162 SSD 3500000 4096 2048 32 rewriters 450 1 weibullcomp
31261 SSD 3500000 4096 2048 40 initial_writers 450 2 lnormcomp
31262 SSD 3500000 4096 2048 40 rewriters 450 1 weibullcomp
31361 SSD 3500000 4096 2048 48 initial_writers 450 2 normcomp
31362 SSD 3500000 4096 2048 48 rewriters 450 1 gammacomp
31461 SSD 3500000 4096 2048 56 initial_writers 450 1 gammacomp
31462 SSD 3500000 4096 2048 56 rewriters 450 1 gammacomp
31561 SSD 3500000 4096 2048 64 initial_writers 450 1 gammacomp
31562 SSD 3500000 4096 2048 64 rewriters 450 1 gammacomp
31661 SSD 3500000 4096 4096 1 initial_writers 450 3 lnormcomp
31662 SSD 3500000 4096 4096 1 rewriters 450 5 lnormcomp
31761 SSD 3500000 4096 4096 8 initial_writers 450 4 normcomp
31762 SSD 3500000 4096 4096 8 rewriters 450 2 lnormcomp
31861 SSD 3500000 4096 4096 16 initial_writers 450 4 lnormcomp
31862 SSD 3500000 4096 4096 16 rewriters 450 3 normcomp
31961 SSD 3500000 4096 4096 24 initial_writers 450 3 lnormcomp
31962 SSD 3500000 4096 4096 24 rewriters 450 3 lnormcomp
32061 SSD 3500000 4096 4096 32 initial_writers 450 3 normcomp
32062 SSD 3500000 4096 4096 32 rewriters 450 2 lnormcomp
32161 SSD 3500000 4096 4096 40 initial_writers 450 3 lnormcomp
32162 SSD 3500000 4096 4096 40 rewriters 450 1 lnormcomp
32261 SSD 3500000 4096 4096 48 initial_writers 450 3 lnormcomp
32262 SSD 3500000 4096 4096 48 rewriters 450 2 lnormcomp
32361 SSD 3500000 4096 4096 56 initial_writers 450 3 normcomp
32362 SSD 3500000 4096 4096 56 rewriters 450 2 normcomp
32461 SSD 3500000 4096 4096 64 initial_writers 450 3 normcomp
32462 SSD 3500000 4096 4096 64 rewriters 450 1 lnormcomp
32561 SSD 3500000 8192 4 1 initial_writers 450 3 lnormcomp
32562 SSD 3500000 8192 4 1 rewriters 450 5 lnormcomp
32661 SSD 3500000 8192 4 8 initial_writers 450 2 lnormcomp
32662 SSD 3500000 8192 4 8 rewriters 450 1 lnormcomp
32761 SSD 3500000 8192 4 16 initial_writers 450 2 normcomp
32762 SSD 3500000 8192 4 16 rewriters 450 1 weibullcomp
32861 SSD 3500000 8192 4 24 initial_writers 450 2 normcomp
32862 SSD 3500000 8192 4 24 rewriters 450 1 normcomp
32961 SSD 3500000 8192 4 32 initial_writers 450 2 normcomp
32962 SSD 3500000 8192 4 32 rewriters 450 2 normcomp
33061 SSD 3500000 8192 4 40 initial_writers 450 1 gammacomp
33062 SSD 3500000 8192 4 40 rewriters 450 2 lnormcomp
33103 SSD 3500000 8192 4 48 initial_writers 450 2 normcomp
33104 SSD 3500000 8192 4 48 rewriters 450 2 normcomp
33203 SSD 3500000 8192 4 56 initial_writers 450 1 weibullcomp
33204 SSD 3500000 8192 4 56 rewriters 450 2 normcomp
33303 SSD 3500000 8192 4 64 initial_writers 450 1 weibullcomp
33304 SSD 3500000 8192 4 64 rewriters 450 2 lnormcomp
33403 SSD 3500000 8192 8 1 initial_writers 450 3 lnormcomp
33404 SSD 3500000 8192 8 1 rewriters 450 5 lnormcomp
33561 SSD 3500000 8192 8 8 initial_writers 450 2 normcomp
33562 SSD 3500000 8192 8 8 rewriters 450 2 lnormcomp
33661 SSD 3500000 8192 8 16 initial_writers 450 2 normcomp
33662 SSD 3500000 8192 8 16 rewriters 450 1 gammacomp
33761 SSD 3500000 8192 8 24 initial_writers 450 2 normcomp
33762 SSD 3500000 8192 8 24 rewriters 450 2 lnormcomp
33861 SSD 3500000 8192 8 32 initial_writers 450 2 normcomp
33862 SSD 3500000 8192 8 32 rewriters 450 2 lnormcomp
33961 SSD 3500000 8192 8 40 initial_writers 450 1 gammacomp
33962 SSD 3500000 8192 8 40 rewriters 450 2 normcomp
34061 SSD 3500000 8192 8 48 initial_writers 450 1 weibullcomp
34062 SSD 3500000 8192 8 48 rewriters 450 2 lnormcomp
34161 SSD 3500000 8192 8 56 initial_writers 450 1 weibullcomp
34162 SSD 3500000 8192 8 56 rewriters 450 2 normcomp
34261 SSD 3500000 8192 8 64 initial_writers 450 1 weibullcomp
34262 SSD 3500000 8192 8 64 rewriters 450 2 normcomp
34361 SSD 3500000 8192 16 1 initial_writers 450 4 normcomp
34362 SSD 3500000 8192 16 1 rewriters 450 5 lnormcomp
34461 SSD 3500000 8192 16 8 initial_writers 450 2 lnormcomp
34462 SSD 3500000 8192 16 8 rewriters 450 1 lnormcomp
34561 SSD 3500000 8192 16 16 initial_writers 450 2 normcomp
34562 SSD 3500000 8192 16 16 rewriters 450 2 normcomp
34661 SSD 3500000 8192 16 24 initial_writers 450 2 lnormcomp
34662 SSD 3500000 8192 16 24 rewriters 450 2 lnormcomp
34761 SSD 3500000 8192 16 32 initial_writers 450 1 weibullcomp
34762 SSD 3500000 8192 16 32 rewriters 450 2 lnormcomp
34861 SSD 3500000 8192 16 40 initial_writers 450 1 gammacomp
34862 SSD 3500000 8192 16 40 rewriters 450 2 lnormcomp
34961 SSD 3500000 8192 16 48 initial_writers 450 1 gammacomp
34962 SSD 3500000 8192 16 48 rewriters 450 2 normcomp
35061 SSD 3500000 8192 16 56 initial_writers 450 1 weibullcomp
35062 SSD 3500000 8192 16 56 rewriters 450 2 lnormcomp
35161 SSD 3500000 8192 16 64 initial_writers 450 1 weibullcomp
35162 SSD 3500000 8192 16 64 rewriters 450 2 normcomp
35261 SSD 3500000 8192 32 1 initial_writers 450 5 lnormcomp
35262 SSD 3500000 8192 32 1 rewriters 450 5 lnormcomp
35361 SSD 3500000 8192 32 8 initial_writers 450 2 normcomp
35362 SSD 3500000 8192 32 8 rewriters 450 1 normcomp
35461 SSD 3500000 8192 32 16 initial_writers 450 2 normcomp
35462 SSD 3500000 8192 32 16 rewriters 450 1 weibullcomp
35561 SSD 3500000 8192 32 24 initial_writers 450 2 normcomp
35562 SSD 3500000 8192 32 24 rewriters 450 1 lnormcomp
35661 SSD 3500000 8192 32 32 initial_writers 450 2 normcomp
35662 SSD 3500000 8192 32 32 rewriters 450 2 lnormcomp
35761 SSD 3500000 8192 32 40 initial_writers 450 1 gammacomp
35762 SSD 3500000 8192 32 40 rewriters 450 2 normcomp
35861 SSD 3500000 8192 32 48 initial_writers 450 1 gammacomp
35862 SSD 3500000 8192 32 48 rewriters 450 2 lnormcomp
35961 SSD 3500000 8192 32 56 initial_writers 450 1 weibullcomp
35962 SSD 3500000 8192 32 56 rewriters 450 2 normcomp
36061 SSD 3500000 8192 32 64 initial_writers 450 1 weibullcomp
36062 SSD 3500000 8192 32 64 rewriters 450 2 normcomp
36161 SSD 3500000 8192 64 1 initial_writers 450 3 lnormcomp
36162 SSD 3500000 8192 64 1 rewriters 450 4 lnormcomp
36261 SSD 3500000 8192 64 8 initial_writers 450 2 normcomp
36262 SSD 3500000 8192 64 8 rewriters 450 1 lnormcomp
36361 SSD 3500000 8192 64 16 initial_writers 450 1 weibullcomp
36362 SSD 3500000 8192 64 16 rewriters 450 1 weibullcomp
36461 SSD 3500000 8192 64 24 initial_writers 450 2 normcomp
36462 SSD 3500000 8192 64 24 rewriters 450 1 gammacomp
36561 SSD 3500000 8192 64 32 initial_writers 450 2 normcomp
36562 SSD 3500000 8192 64 32 rewriters 450 2 lnormcomp
36661 SSD 3500000 8192 64 40 initial_writers 450 1 gammacomp
36662 SSD 3500000 8192 64 40 rewriters 450 2 normcomp
36761 SSD 3500000 8192 64 48 initial_writers 450 1 weibullcomp
36762 SSD 3500000 8192 64 48 rewriters 450 2 normcomp
36861 SSD 3500000 8192 64 56 initial_writers 450 1 weibullcomp
36862 SSD 3500000 8192 64 56 rewriters 450 2 lnormcomp
36961 SSD 3500000 8192 64 64 initial_writers 450 1 weibullcomp
36962 SSD 3500000 8192 64 64 rewriters 450 2 lnormcomp
37061 SSD 3500000 8192 128 1 initial_writers 450 3 lnormcomp
37062 SSD 3500000 8192 128 1 rewriters 450 5 lnormcomp
37161 SSD 3500000 8192 128 8 initial_writers 450 2 lnormcomp
37162 SSD 3500000 8192 128 8 rewriters 450 1 normcomp
37261 SSD 3500000 8192 128 16 initial_writers 450 3 normcomp
37262 SSD 3500000 8192 128 16 rewriters 450 2 normcomp
37361 SSD 3500000 8192 128 24 initial_writers 450 1 gammacomp
37362 SSD 3500000 8192 128 24 rewriters 450 1 gammacomp
37461 SSD 3500000 8192 128 32 initial_writers 450 1 gammacomp
37462 SSD 3500000 8192 128 32 rewriters 450 2 lnormcomp
37561 SSD 3500000 8192 128 40 initial_writers 450 1 gammacomp
37562 SSD 3500000 8192 128 40 rewriters 450 2 lnormcomp
37661 SSD 3500000 8192 128 48 initial_writers 450 1 weibullcomp
37662 SSD 3500000 8192 128 48 rewriters 450 2 lnormcomp
37761 SSD 3500000 8192 128 56 initial_writers 450 1 weibullcomp
37762 SSD 3500000 8192 128 56 rewriters 450 2 lnormcomp
37861 SSD 3500000 8192 128 64 initial_writers 450 2 normcomp
37862 SSD 3500000 8192 128 64 rewriters 450 2 normcomp
37961 SSD 3500000 8192 256 1 initial_writers 450 3 lnormcomp
37962 SSD 3500000 8192 256 1 rewriters 450 5 normcomp
38061 SSD 3500000 8192 256 8 initial_writers 450 2 normcomp
38062 SSD 3500000 8192 256 8 rewriters 450 1 normcomp
38161 SSD 3500000 8192 256 16 initial_writers 450 3 normcomp
38162 SSD 3500000 8192 256 16 rewriters 450 1 gammacomp
38261 SSD 3500000 8192 256 24 initial_writers 450 1 gammacomp
38262 SSD 3500000 8192 256 24 rewriters 450 1 gammacomp
38361 SSD 3500000 8192 256 32 initial_writers 450 1 gammacomp
38362 SSD 3500000 8192 256 32 rewriters 450 2 lnormcomp
38461 SSD 3500000 8192 256 40 initial_writers 450 2 normcomp
38462 SSD 3500000 8192 256 40 rewriters 450 2 normcomp
38561 SSD 3500000 8192 256 48 initial_writers 450 2 lnormcomp
38562 SSD 3500000 8192 256 48 rewriters 450 2 normcomp
38661 SSD 3500000 8192 256 56 initial_writers 450 2 normcomp
38662 SSD 3500000 8192 256 56 rewriters 450 2 lnormcomp
38761 SSD 3500000 8192 256 64 initial_writers 450 1 weibullcomp
38762 SSD 3500000 8192 256 64 rewriters 450 2 normcomp
38861 SSD 3500000 8192 512 1 initial_writers 450 2 lnormcomp
38862 SSD 3500000 8192 512 1 rewriters 450 4 lnormcomp
